ticker,collect_date
META,2023-06-17
META,2023-06-18
META,2023-06-19
META,2023-06-20
META,2023-06-21
META,2023-06-22
META,2023-06-23
META,2023-06-24
META,2023-06-25
META,2023-06-26
META,2023-06-27
META,2023-06-28
META,2023-06-29
META,2023-06-30
META,2023-07-01
META,2023-07-02
META,2023-07-03
META,2023-07-04
META,2023-07-12
META,2023-07-13
META,2023-07-14
META,2023-07-15
META,2023-07-16
META,2023-07-17
META,2023-07-18
META,2023-07-19
META,2023-07-20
META,2023-07-21
META,2023-07-22
META,2023-07-23
META,2023-07-24
META,2023-07-25
META,2023-07-27
META,2023-07-28
META,2023-07-29
META,2023-07-30
META,2023-07-31
META,2023-08-01
META,2023-08-02
META,2023-08-16
META,2023-08-17
META,2023-08-18
META,2023-08-19
META,2023-08-20
META,2023-08-21
META,2023-08-22
META,2023-09-11
META,2023-09-12
META,2023-09-13
META,2023-09-14
META,2023-09-15
META,2023-09-16
META,2023-09-17
META,2023-09-18
META,2023-09-19
META,2023-09-20
META,2023-09-21
META,2023-09-22
META,2023-09-23
META,2023-09-24
META,2023-09-25
META,2023-09-26
META,2023-09-27
META,2023-09-28
META,2023-09-29
META,2023-09-30
META,2023-10-01
META,2023-10-02
META,2023-10-03
META,2023-10-11
META,2023-10-12
META,2023-10-13
META,2023-10-14
META,2023-10-15
META,2023-10-16
META,2023-10-17
META,2023-10-18
META,2023-10-19
META,2023-10-20
META,2023-10-21
META,2023-10-22
META,2023-10-23
META,2023-10-24
META,2023-10-25
META,2023-10-26
META,2023-10-27
META,2023-10-28
META,2023-10-29
META,2023-10-30
META,2023-10-31
META,2023-11-01
META,2023-11-14
META,2023-11-15
META,2023-11-16
META,2023-11-17
META,2023-11-18
META,2023-11-19
META,2023-11-20
META,2023-12-18
META,2023-12-19
META,2023-12-20
META,2023-12-21
META,2023-12-22
META,2023-12-23
META,2023-12-24
META,2023-12-25
META,2023-12-26
META,2023-12-27
META,2023-12-28
META,2023-12-29
META,2023-12-30
META,2023-12-31
META,2024-01-01
META,2024-01-02
META,2024-01-15
META,2024-01-16
META,2024-01-17
META,2024-01-18
META,2024-01-19
META,2024-01-20
META,2024-01-21
META,2024-01-22
META,2024-01-23
META,2024-01-24
META,2024-01-25
META,2024-01-26
META,2024-01-27
META,2024-01-28
META,2024-01-29
META,2024-01-30
META,2024-01-31
META,2024-02-14
META,2024-02-15
META,2024-02-16
META,2024-02-17
META,2024-02-18
META,2024-02-19
META,2024-02-20
META,2024-03-17
META,2024-03-18
META,2024-03-19
META,2024-03-20
META,2024-03-21
META,2024-03-22
META,2024-03-23
META,2024-03-24
META,2024-03-25
META,2024-03-26
META,2024-03-27
META,2024-03-28
META,2024-03-29
META,2024-03-30
META,2024-03-31
META,2024-04-01
META,2024-04-02
META,2024-04-15
META,2024-04-16
META,2024-04-17
META,2024-04-18
META,2024-04-19
META,2024-04-20
META,2024-04-21
META,2024-04-22
META,2024-04-23
META,2024-04-24
META,2024-04-25
META,2024-04-26
META,2024-04-27
META,2024-04-28
META,2024-04-29
META,2024-04-30
META,2024-05-01
META,2024-05-15
META,2024-05-16
META,2024-05-17
META,2024-05-18
META,2024-05-19
META,2024-05-20
META,2024-05-21
META,2024-06-16
META,2024-06-17
META,2024-06-18
META,2024-06-19
META,2024-06-20
META,2024-06-21
META,2024-06-22
META,2024-06-23
META,2024-06-24
META,2024-06-25
META,2024-06-26
META,2024-06-27
META,2024-06-28
META,2024-06-29
META,2024-06-30
META,2024-07-01
META,2024-07-02
META,2024-07-16
META,2024-07-17
META,2024-07-18
META,2024-07-19
META,2024-07-20
META,2024-07-21
META,2024-07-22
META,2024-07-23
META,2024-07-24
META,2024-07-25
META,2024-07-26
META,2024-07-27
META,2024-07-28
META,2024-07-29
META,2024-07-30
META,2024-07-31
META,2024-08-21
META,2024-08-22
META,2024-08-23
META,2024-08-24
META,2024-08-25
META,2024-08-26
META,2024-08-27
META,2024-09-16
META,2024-09-17
META,2024-09-18
META,2024-09-19
META,2024-09-20
META,2024-09-21
META,2024-09-22
META,2024-09-23
META,2024-09-24
META,2024-09-25
META,2024-09-26
META,2024-09-27
META,2024-09-28
META,2024-09-29
META,2024-09-30
META,2024-10-01
META,2024-10-14
META,2024-10-15
META,2024-10-16
META,2024-10-17
META,2024-10-18
META,2024-10-19
META,2024-10-20
META,2024-10-21
META,2024-10-22
META,2024-10-23
META,2024-10-24
META,2024-10-25
META,2024-10-26
META,2024-10-27
META,2024-10-28
META,2024-10-29
META,2024-10-30
META,2024-11-13
META,2024-11-14
META,2024-11-15
META,2024-11-16
META,2024-11-17
META,2024-11-18
META,2024-11-19
META,2024-12-23
META,2024-12-24
META,2024-12-25
META,2024-12-26
META,2024-12-27
META,2024-12-28
META,2024-12-29
META,2024-12-30
META,2024-12-31
META,2025-01-01
META,2025-01-02
META,2025-01-03
META,2025-01-04
META,2025-01-05
META,2025-01-06
META,2025-01-07
META,2025-01-20
META,2025-01-21
META,2025-01-22
META,2025-01-23
META,2025-01-24
META,2025-01-25
META,2025-01-26
META,2025-01-27
META,2025-01-28
META,2025-01-29
META,2025-01-30
META,2025-01-31
META,2025-02-01
META,2025-02-02
META,2025-02-03
META,2025-02-04
META,2025-02-05
META,2025-02-19
META,2025-02-20
META,2025-02-21
META,2025-02-22
META,2025-02-23
META,2025-02-24
META,2025-02-25
MSFT,2021-12-19
MSFT,2021-12-20
MSFT,2021-12-21
MSFT,2021-12-22
MSFT,2021-12-23
MSFT,2021-12-24
MSFT,2021-12-25
MSFT,2021-12-26
MSFT,2021-12-27
MSFT,2021-12-28
MSFT,2021-12-29
MSFT,2021-12-30
MSFT,2021-12-31
MSFT,2022-01-01
MSFT,2022-01-02
MSFT,2022-01-03
MSFT,2022-01-04
MSFT,2022-01-10
MSFT,2022-01-11
MSFT,2022-01-12
MSFT,2022-01-13
MSFT,2022-01-14
MSFT,2022-01-15
MSFT,2022-01-16
MSFT,2022-01-17
MSFT,2022-01-18
MSFT,2022-01-19
MSFT,2022-01-20
MSFT,2022-01-21
MSFT,2022-01-22
MSFT,2022-01-23
MSFT,2022-01-24
MSFT,2022-01-25
MSFT,2022-01-26
MSFT,2022-01-27
MSFT,2022-01-28
MSFT,2022-01-29
MSFT,2022-01-30
MSFT,2022-01-31
MSFT,2022-02-01
MSFT,2022-02-02
MSFT,2022-02-09
MSFT,2022-02-10
MSFT,2022-02-11
MSFT,2022-02-12
MSFT,2022-02-13
MSFT,2022-02-14
MSFT,2022-02-15
MSFT,2022-03-14
MSFT,2022-03-15
MSFT,2022-03-16
MSFT,2022-03-17
MSFT,2022-03-18
MSFT,2022-03-19
MSFT,2022-03-20
MSFT,2022-03-21
MSFT,2022-03-22
MSFT,2022-03-23
MSFT,2022-03-24
MSFT,2022-03-25
MSFT,2022-03-26
MSFT,2022-03-27
MSFT,2022-03-28
MSFT,2022-03-29
MSFT,2022-04-13
MSFT,2022-04-14
MSFT,2022-04-15
MSFT,2022-04-16
MSFT,2022-04-17
MSFT,2022-04-18
MSFT,2022-04-19
MSFT,2022-04-20
MSFT,2022-04-21
MSFT,2022-04-22
MSFT,2022-04-23
MSFT,2022-04-24
MSFT,2022-04-25
MSFT,2022-04-26
MSFT,2022-04-27
MSFT,2022-05-18
MSFT,2022-05-19
MSFT,2022-05-20
MSFT,2022-05-21
MSFT,2022-05-22
MSFT,2022-05-23
MSFT,2022-05-24
MSFT,2022-06-13
MSFT,2022-06-14
MSFT,2022-06-15
MSFT,2022-06-16
MSFT,2022-06-17
MSFT,2022-06-18
MSFT,2022-06-19
MSFT,2022-06-20
MSFT,2022-06-21
MSFT,2022-06-22
MSFT,2022-06-23
MSFT,2022-06-24
MSFT,2022-06-25
MSFT,2022-06-26
MSFT,2022-06-27
MSFT,2022-06-28
MSFT,2022-07-13
MSFT,2022-07-14
MSFT,2022-07-15
MSFT,2022-07-16
MSFT,2022-07-17
MSFT,2022-07-18
MSFT,2022-07-19
MSFT,2022-07-20
MSFT,2022-07-21
MSFT,2022-07-22
MSFT,2022-07-23
MSFT,2022-07-24
MSFT,2022-07-25
MSFT,2022-07-26
MSFT,2022-07-27
MSFT,2022-08-17
MSFT,2022-08-18
MSFT,2022-08-19
MSFT,2022-08-20
MSFT,2022-08-21
MSFT,2022-08-22
MSFT,2022-08-23
MSFT,2022-09-12
MSFT,2022-09-13
MSFT,2022-09-14
MSFT,2022-09-15
MSFT,2022-09-16
MSFT,2022-09-17
MSFT,2022-09-18
MSFT,2022-09-19
MSFT,2022-09-20
MSFT,2022-09-21
MSFT,2022-09-22
MSFT,2022-09-23
MSFT,2022-09-24
MSFT,2022-09-25
MSFT,2022-09-26
MSFT,2022-09-27
MSFT,2022-10-10
MSFT,2022-10-11
MSFT,2022-10-12
MSFT,2022-10-13
MSFT,2022-10-14
MSFT,2022-10-15
MSFT,2022-10-16
MSFT,2022-10-17
MSFT,2022-10-18
MSFT,2022-10-19
MSFT,2022-10-20
MSFT,2022-10-21
MSFT,2022-10-22
MSFT,2022-10-23
MSFT,2022-10-24
MSFT,2022-10-25
MSFT,2022-10-26
MSFT,2022-11-09
MSFT,2022-11-10
MSFT,2022-11-11
MSFT,2022-11-12
MSFT,2022-11-13
MSFT,2022-11-14
MSFT,2022-11-15
MSFT,2022-12-18
MSFT,2022-12-19
MSFT,2022-12-20
MSFT,2022-12-21
MSFT,2022-12-22
MSFT,2022-12-23
MSFT,2022-12-24
MSFT,2022-12-25
MSFT,2022-12-26
MSFT,2022-12-27
MSFT,2022-12-28
MSFT,2022-12-29
MSFT,2022-12-30
MSFT,2022-12-31
MSFT,2023-01-01
MSFT,2023-01-02
MSFT,2023-01-03
MSFT,2023-01-16
MSFT,2023-01-17
MSFT,2023-01-18
MSFT,2023-01-19
MSFT,2023-01-20
MSFT,2023-01-21
MSFT,2023-01-22
MSFT,2023-01-23
MSFT,2023-01-24
MSFT,2023-01-25
MSFT,2023-01-26
MSFT,2023-01-27
MSFT,2023-01-28
MSFT,2023-01-29
MSFT,2023-01-30
MSFT,2023-01-31
MSFT,2023-02-01
MSFT,2023-02-15
MSFT,2023-02-16
MSFT,2023-02-17
MSFT,2023-02-18
MSFT,2023-02-19
MSFT,2023-02-20
MSFT,2023-02-21
MSFT,2023-03-13
MSFT,2023-03-14
MSFT,2023-03-15
MSFT,2023-03-16
MSFT,2023-03-17
MSFT,2023-03-18
MSFT,2023-03-19
MSFT,2023-03-20
MSFT,2023-03-21
MSFT,2023-03-22
MSFT,2023-03-23
MSFT,2023-03-24
MSFT,2023-03-25
MSFT,2023-03-26
MSFT,2023-03-27
MSFT,2023-03-28
MSFT,2023-03-29
MSFT,2023-03-30
MSFT,2023-03-31
MSFT,2023-04-01
MSFT,2023-04-02
MSFT,2023-04-03
MSFT,2023-04-04
MSFT,2023-04-12
MSFT,2023-04-13
MSFT,2023-04-14
MSFT,2023-04-15
MSFT,2023-04-16
MSFT,2023-04-17
MSFT,2023-04-18
MSFT,2023-04-19
MSFT,2023-04-20
MSFT,2023-04-21
MSFT,2023-04-22
MSFT,2023-04-23
MSFT,2023-04-24
MSFT,2023-04-25
MSFT,2023-04-26
MSFT,2023-04-27
MSFT,2023-04-28
MSFT,2023-04-29
MSFT,2023-04-30
MSFT,2023-05-01
MSFT,2023-05-02
MSFT,2023-05-03
MSFT,2023-05-17
MSFT,2023-05-18
MSFT,2023-05-19
MSFT,2023-05-20
MSFT,2023-05-21
MSFT,2023-05-22
MSFT,2023-05-23
MSFT,2023-06-12
MSFT,2023-06-13
MSFT,2023-06-14
MSFT,2023-06-15
MSFT,2023-06-16
MSFT,2023-06-17
MSFT,2023-06-18
MSFT,2023-06-19
MSFT,2023-06-20
MSFT,2023-06-21
MSFT,2023-06-22
MSFT,2023-06-23
MSFT,2023-06-24
MSFT,2023-06-25
MSFT,2023-06-26
MSFT,2023-06-27
MSFT,2023-06-28
MSFT,2023-06-29
MSFT,2023-06-30
MSFT,2023-07-01
MSFT,2023-07-02
MSFT,2023-07-03
MSFT,2023-07-04
MSFT,2023-07-12
MSFT,2023-07-13
MSFT,2023-07-14
MSFT,2023-07-15
MSFT,2023-07-16
MSFT,2023-07-17
MSFT,2023-07-18
MSFT,2023-07-19
MSFT,2023-07-20
MSFT,2023-07-21
MSFT,2023-07-22
MSFT,2023-07-23
MSFT,2023-07-24
MSFT,2023-07-25
MSFT,2023-07-27
MSFT,2023-07-28
MSFT,2023-07-29
MSFT,2023-07-30
MSFT,2023-07-31
MSFT,2023-08-01
MSFT,2023-08-02
MSFT,2023-08-16
MSFT,2023-08-17
MSFT,2023-08-18
MSFT,2023-08-19
MSFT,2023-08-20
MSFT,2023-08-21
MSFT,2023-08-22
MSFT,2023-09-11
MSFT,2023-09-12
MSFT,2023-09-13
MSFT,2023-09-14
MSFT,2023-09-15
MSFT,2023-09-16
MSFT,2023-09-17
MSFT,2023-09-18
MSFT,2023-09-19
MSFT,2023-09-20
MSFT,2023-09-21
MSFT,2023-09-22
MSFT,2023-09-23
MSFT,2023-09-24
MSFT,2023-09-25
MSFT,2023-09-26
MSFT,2023-09-27
MSFT,2023-09-28
MSFT,2023-09-29
MSFT,2023-09-30
MSFT,2023-10-01
MSFT,2023-10-02
MSFT,2023-10-03
MSFT,2023-10-11
MSFT,2023-10-12
MSFT,2023-10-13
MSFT,2023-10-14
MSFT,2023-10-15
MSFT,2023-10-16
MSFT,2023-10-17
MSFT,2023-10-18
MSFT,2023-10-19
MSFT,2023-10-20
MSFT,2023-10-21
MSFT,2023-10-22
MSFT,2023-10-23
MSFT,2023-10-24
MSFT,2023-10-25
MSFT,2023-10-26
MSFT,2023-10-27
MSFT,2023-10-28
MSFT,2023-10-29
MSFT,2023-10-30
MSFT,2023-10-31
MSFT,2023-11-01
MSFT,2023-11-14
MSFT,2023-11-15
MSFT,2023-11-16
MSFT,2023-11-17
MSFT,2023-11-18
MSFT,2023-11-19
MSFT,2023-11-20
MSFT,2023-12-18
MSFT,2023-12-19
MSFT,2023-12-20
MSFT,2023-12-21
MSFT,2023-12-22
MSFT,2023-12-23
MSFT,2023-12-24
MSFT,2023-12-25
MSFT,2023-12-26
MSFT,2023-12-27
MSFT,2023-12-28
MSFT,2023-12-29
MSFT,2023-12-30
MSFT,2023-12-31
MSFT,2024-01-01
MSFT,2024-01-02
MSFT,2024-01-15
MSFT,2024-01-16
MSFT,2024-01-17
MSFT,2024-01-18
MSFT,2024-01-19
MSFT,2024-01-20
MSFT,2024-01-21
MSFT,2024-01-22
MSFT,2024-01-23
MSFT,2024-01-24
MSFT,2024-01-25
MSFT,2024-01-26
MSFT,2024-01-27
MSFT,2024-01-28
MSFT,2024-01-29
MSFT,2024-01-30
MSFT,2024-01-31
MSFT,2024-02-14
MSFT,2024-02-15
MSFT,2024-02-16
MSFT,2024-02-17
MSFT,2024-02-18
MSFT,2024-02-19
MSFT,2024-02-20
MSFT,2024-03-17
MSFT,2024-03-18
MSFT,2024-03-19
MSFT,2024-03-20
MSFT,2024-03-21
MSFT,2024-03-22
MSFT,2024-03-23
MSFT,2024-03-24
MSFT,2024-03-25
MSFT,2024-03-26
MSFT,2024-03-27
MSFT,2024-03-28
MSFT,2024-03-29
MSFT,2024-03-30
MSFT,2024-03-31
MSFT,2024-04-01
MSFT,2024-04-02
MSFT,2024-04-15
MSFT,2024-04-16
MSFT,2024-04-17
MSFT,2024-04-18
MSFT,2024-04-19
MSFT,2024-04-20
MSFT,2024-04-21
MSFT,2024-04-22
MSFT,2024-04-23
MSFT,2024-04-24
MSFT,2024-04-25
MSFT,2024-04-26
MSFT,2024-04-27
MSFT,2024-04-28
MSFT,2024-04-29
MSFT,2024-04-30
MSFT,2024-05-01
MSFT,2024-05-15
MSFT,2024-05-16
MSFT,2024-05-17
MSFT,2024-05-18
MSFT,2024-05-19
MSFT,2024-05-20
MSFT,2024-05-21
MSFT,2024-06-16
MSFT,2024-06-17
MSFT,2024-06-18
MSFT,2024-06-19
MSFT,2024-06-20
MSFT,2024-06-21
MSFT,2024-06-22
MSFT,2024-06-23
MSFT,2024-06-24
MSFT,2024-06-25
MSFT,2024-06-26
MSFT,2024-06-27
MSFT,2024-06-28
MSFT,2024-06-29
MSFT,2024-06-30
MSFT,2024-07-01
MSFT,2024-07-02
MSFT,2024-07-16
MSFT,2024-07-17
MSFT,2024-07-18
MSFT,2024-07-19
MSFT,2024-07-20
MSFT,2024-07-21
MSFT,2024-07-22
MSFT,2024-07-23
MSFT,2024-07-24
MSFT,2024-07-25
MSFT,2024-07-26
MSFT,2024-07-27
MSFT,2024-07-28
MSFT,2024-07-29
MSFT,2024-07-30
MSFT,2024-07-31
MSFT,2024-08-21
MSFT,2024-08-22
MSFT,2024-08-23
MSFT,2024-08-24
MSFT,2024-08-25
MSFT,2024-08-26
MSFT,2024-08-27
MSFT,2024-09-16
MSFT,2024-09-17
MSFT,2024-09-18
MSFT,2024-09-19
MSFT,2024-09-20
MSFT,2024-09-21
MSFT,2024-09-22
MSFT,2024-09-23
MSFT,2024-09-24
MSFT,2024-09-25
MSFT,2024-09-26
MSFT,2024-09-27
MSFT,2024-09-28
MSFT,2024-09-29
MSFT,2024-09-30
MSFT,2024-10-01
MSFT,2024-10-14
MSFT,2024-10-15
MSFT,2024-10-16
MSFT,2024-10-17
MSFT,2024-10-18
MSFT,2024-10-19
MSFT,2024-10-20
MSFT,2024-10-21
MSFT,2024-10-22
MSFT,2024-10-23
MSFT,2024-10-24
MSFT,2024-10-25
MSFT,2024-10-26
MSFT,2024-10-27
MSFT,2024-10-28
MSFT,2024-10-29
MSFT,2024-10-30
MSFT,2024-11-13
MSFT,2024-11-14
MSFT,2024-11-15
MSFT,2024-11-16
MSFT,2024-11-17
MSFT,2024-11-18
MSFT,2024-11-19
MSFT,2024-12-23
MSFT,2024-12-24
MSFT,2024-12-25
MSFT,2024-12-26
MSFT,2024-12-27
MSFT,2024-12-28
MSFT,2024-12-29
MSFT,2024-12-30
MSFT,2024-12-31
MSFT,2025-01-01
MSFT,2025-01-02
MSFT,2025-01-03
MSFT,2025-01-04
MSFT,2025-01-05
MSFT,2025-01-06
MSFT,2025-01-07
MSFT,2025-01-20
MSFT,2025-01-21
MSFT,2025-01-22
MSFT,2025-01-23
MSFT,2025-01-24
MSFT,2025-01-25
MSFT,2025-01-26
MSFT,2025-01-27
MSFT,2025-01-28
MSFT,2025-01-29
MSFT,2025-01-30
MSFT,2025-01-31
MSFT,2025-02-01
MSFT,2025-02-02
MSFT,2025-02-03
MSFT,2025-02-04
MSFT,2025-02-05
MSFT,2025-02-19
MSFT,2025-02-20
MSFT,2025-02-21
MSFT,2025-02-22
MSFT,2025-02-23
MSFT,2025-02-24
MSFT,2025-02-25
NVDA,2021-12-19
NVDA,2021-12-20
NVDA,2021-12-21
NVDA,2021-12-22
NVDA,2021-12-23
NVDA,2021-12-24
NVDA,2021-12-25
NVDA,2021-12-26
NVDA,2021-12-27
NVDA,2021-12-28
NVDA,2021-12-29
NVDA,2021-12-30
NVDA,2021-12-31
NVDA,2022-01-01
NVDA,2022-01-02
NVDA,2022-01-03
NVDA,2022-01-04
NVDA,2022-01-10
NVDA,2022-01-11
NVDA,2022-01-12
NVDA,2022-01-13
NVDA,2022-01-14
NVDA,2022-01-15
NVDA,2022-01-16
NVDA,2022-01-17
NVDA,2022-01-18
NVDA,2022-01-19
NVDA,2022-01-20
NVDA,2022-01-21
NVDA,2022-01-22
NVDA,2022-01-23
NVDA,2022-01-24
NVDA,2022-01-25
NVDA,2022-01-26
NVDA,2022-01-27
NVDA,2022-01-28
NVDA,2022-01-29
NVDA,2022-01-30
NVDA,2022-01-31
NVDA,2022-02-01
NVDA,2022-02-02
NVDA,2022-02-09
NVDA,2022-02-10
NVDA,2022-02-11
NVDA,2022-02-12
NVDA,2022-02-13
NVDA,2022-02-14
NVDA,2022-02-15
NVDA,2022-03-14
NVDA,2022-03-15
NVDA,2022-03-16
NVDA,2022-03-17
NVDA,2022-03-18
NVDA,2022-03-19
NVDA,2022-03-20
NVDA,2022-03-21
NVDA,2022-03-22
NVDA,2022-03-23
NVDA,2022-03-24
NVDA,2022-03-25
NVDA,2022-03-26
NVDA,2022-03-27
NVDA,2022-03-28
NVDA,2022-03-29
NVDA,2022-04-13
NVDA,2022-04-14
NVDA,2022-04-15
NVDA,2022-04-16
NVDA,2022-04-17
NVDA,2022-04-18
NVDA,2022-04-19
NVDA,2022-04-20
NVDA,2022-04-21
NVDA,2022-04-22
NVDA,2022-04-23
NVDA,2022-04-24
NVDA,2022-04-25
NVDA,2022-04-26
NVDA,2022-04-27
NVDA,2022-05-18
NVDA,2022-05-19
NVDA,2022-05-20
NVDA,2022-05-21
NVDA,2022-05-22
NVDA,2022-05-23
NVDA,2022-05-24
NVDA,2022-06-13
NVDA,2022-06-14
NVDA,2022-06-15
NVDA,2022-06-16
NVDA,2022-06-17
NVDA,2022-06-18
NVDA,2022-06-19
NVDA,2022-06-20
NVDA,2022-06-21
NVDA,2022-06-22
NVDA,2022-06-23
NVDA,2022-06-24
NVDA,2022-06-25
NVDA,2022-06-26
NVDA,2022-06-27
NVDA,2022-06-28
NVDA,2022-07-13
NVDA,2022-07-14
NVDA,2022-07-15
NVDA,2022-07-16
NVDA,2022-07-17
NVDA,2022-07-18
NVDA,2022-07-19
NVDA,2022-07-20
NVDA,2022-07-21
NVDA,2022-07-22
NVDA,2022-07-23
NVDA,2022-07-24
NVDA,2022-07-25
NVDA,2022-07-26
NVDA,2022-07-27
NVDA,2022-08-17
NVDA,2022-08-18
NVDA,2022-08-19
NVDA,2022-08-20
NVDA,2022-08-21
NVDA,2022-08-22
NVDA,2022-08-23
NVDA,2022-09-12
NVDA,2022-09-13
NVDA,2022-09-14
NVDA,2022-09-15
NVDA,2022-09-16
NVDA,2022-09-17
NVDA,2022-09-18
